COD_DEP,DEPARTAMENTO,COD_MUN,MUNICIPIO,DIMENSION,SUBCATEGORIA,INDICADOR,DATO_NUMERICO,CUALITATIVO,YEAR,FUENTE,UNIDAD_DE_MEDIDA
25,CUNDINAMARCA,25599,APULO,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,10.9962612711678,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25053,ARBELAEZ,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,17.5530981218185,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25099,BOJACA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,8.66926744690074,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25120,CABRERA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,19.0005700171005,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25123,CACHIPAY,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,17.9726815240834,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25126,CAJICA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,10.3436148865305,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25148,CAPARRAPI,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,7.40411668887902,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25151,CAQUEZA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,16.0694198939418,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25175,CHIA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,10.9295941263075,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25178,CHIPAQUE,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,9.56297217175098,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25181,CHOACHI,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,8.34306691139663,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25183,CHOCONTA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,4.31723006519017,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25200,COGUA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,3.93638797039836,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25214,COTA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,15.5969741870077,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25245,EL COLEGIO,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,14.6972369194591,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25260,EL ROSAL,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,19.4121986256163,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25269,FACATATIVA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,9.86406091057612,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25279,FOMEQUE,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,15.0251671549846,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25281,FOSCA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,15.9286396941701,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25286,FUNZA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,14.6411544550288,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25288,FUQUENE,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,18.4569952011812,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25290,FUSAGASUGA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,12.4769177022508,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25293,GACHALA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,43.6681222707424,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25295,GACHANCIPA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,9.92555831265509,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25297,GACHETA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,11.2637981527371,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25299,GAMA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,29.9222022740874,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25307,GIRARDOT,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,14.0163991870488,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25312,GRANADA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,12.1270919233568,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25317,GUACHETA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,6.75356250422098,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25320,GUADUAS,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,8.6878457038603,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25322,GUASCA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,11.3591185324019,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25328,GUAYABAL DE SIQUIMA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,20.2798620969377,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25372,JUNIN,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,15.8353127474268,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25377,LA CALERA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,5.84385226741468,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25386,LA MESA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,21.2969864764136,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25394,LA PALMA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,9.80392156862745,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25398,LA PENA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,15.7803376992268,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25402,LA VEGA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,15.4782788153957,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25426,MACHETA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,15.3209744139727,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25430,MADRID,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,20.421437971773,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25473,MOSQUERA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,16.5943323972428,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25486,NEMOCON,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,13.237143424449,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25489,NIMAIMA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,25.5623721881391,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25513,PACHO,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,7.45489786789921,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25530,PARATEBUENO,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,10.4340567612688,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25535,PASCA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,9.99200639488409,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25580,PULI,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,27.972027972028,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25594,QUETAME,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,18.0962721679334,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25612,RICAURTE,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,20.0789773107556,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,7.496813854112,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25653,SAN CAYETANO,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,19.3199381761978,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25662,SAN JUAN DE RIOSECO,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,11.2663361874718,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25718,SASAIMA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,50.0876533934385,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25736,SESQUILE,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,7.60629801475622,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25740,SIBATE,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,7.87112347169019,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25743,SILVANIA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,8.18933748259766,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25754,SOACHA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,19.9073034281397,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25758,SOPO,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,3.3159797062042,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25769,SUBACHOQUE,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,5.74448529411765,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25772,SUESCA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,10.2643058763151,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25785,TABIO,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,7.94533608771651,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25799,TENJO,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,7.98307587913623,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25805,TIBACUY,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,20.7339829981339,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25807,TIBIRITA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,29.2825768667643,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25815,TOCAIMA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,17.3701580684384,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25817,TOCANCIPA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,10.5176802204506,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25839,UBALA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,12.3487280810077,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25841,UBAQUE,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,27.2182906913446,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25862,VERGARA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,13.419216317767,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25843,UBATE,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,6.15081805880182,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25873,VILLAPINZON,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,5.21784503000261,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25875,VILLETA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,6.60392933795608,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25878,VIOTA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,13.8609744265022,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25899,ZIPAQUIRA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS TASAS - TOTALES,7.88462170242124,,2021,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,TASA POR CADA CIEN MIL HABITANTES
25,CUNDINAMARCA,25019,ALBAN,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS CASOS - VICTIMAS HOMBRES,1.0,,2022,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,CASOS
25,CUNDINAMARCA,25040,ANOLAIMA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS CASOS - VICTIMAS HOMBRES,0.0,SIN DELITO,2022,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,CASOS
25,CUNDINAMARCA,25599,APULO,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS CASOS - VICTIMAS HOMBRES,1.0,,2022,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,CASOS
25,CUNDINAMARCA,25053,ARBELAEZ,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS CASOS - VICTIMAS HOMBRES,1.0,,2022,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,CASOS
25,CUNDINAMARCA,25099,BOJACA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS CASOS - VICTIMAS HOMBRES,0.0,SIN DELITO,2022,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,CASOS
25,CUNDINAMARCA,25123,CACHIPAY,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS CASOS - VICTIMAS HOMBRES,0.0,SIN DELITO,2022,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,CASOS
25,CUNDINAMARCA,25126,CAJICA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS CASOS - VICTIMAS HOMBRES,1.0,,2022,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,CASOS
25,CUNDINAMARCA,25148,CAPARRAPI,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS CASOS - VICTIMAS HOMBRES,2.0,,2022,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,CASOS
25,CUNDINAMARCA,25151,CAQUEZA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS CASOS - VICTIMAS HOMBRES,1.0,,2022,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,CASOS
25,CUNDINAMARCA,25175,CHIA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS CASOS - VICTIMAS HOMBRES,18.0,,2022,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,CASOS
25,CUNDINAMARCA,25214,COTA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS CASOS - VICTIMAS HOMBRES,2.0,,2022,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,CASOS
25,CUNDINAMARCA,25245,EL COLEGIO,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS CASOS - VICTIMAS HOMBRES,1.0,,2022,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,CASOS
25,CUNDINAMARCA,25258,EL PENON,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS CASOS - VICTIMAS HOMBRES,1.0,,2022,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,CASOS
25,CUNDINAMARCA,25260,EL ROSAL,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS CASOS - VICTIMAS HOMBRES,1.0,,2022,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,CASOS
25,CUNDINAMARCA,25269,FACATATIVA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS CASOS - VICTIMAS HOMBRES,14.0,,2022,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,CASOS
25,CUNDINAMARCA,25279,FOMEQUE,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS CASOS - VICTIMAS HOMBRES,0.0,SIN DELITO,2022,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,CASOS
25,CUNDINAMARCA,25286,FUNZA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS CASOS - VICTIMAS HOMBRES,8.0,,2022,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,CASOS
25,CUNDINAMARCA,25290,FUSAGASUGA,SEGURIDAD CIUDADANA,DESAPARECIDOS,DESAPARECIDOS CASOS - VICTIMAS HOMBRES,14.0,,2022,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES - INMLCF,CASOS
